,variant,value
23721,variant_a,0.0155
23722,variant_a,0.0019
23723,variant_a,0.1455
23724,variant_a,0.0109
23725,variant_a,0.0106
23726,variant_a,0.0169
23727,variant_a,0.0
23728,variant_a,0.0299
23729,variant_a,0.023
23730,variant_a,0.0085
23731,variant_a,0.0088
23732,variant_a,0.2736
23733,variant_a,0.0013
23734,variant_a,0.0122
23735,variant_a,0.0598
23736,variant_a,0.0098
23737,variant_a,0.0
23738,variant_a,0.0032
23739,variant_a,0.023
23740,variant_a,0.0
23741,variant_a,0.0039
23742,variant_a,0.0313
23743,variant_a,0.7924
23744,variant_a,0.0117
23745,variant_a,0.0002
23746,variant_a,0.0002
23747,variant_a,0.0056
23748,variant_a,0.0
23749,variant_a,0.0
23750,variant_a,0.0007
23751,variant_a,1.3955
23752,variant_a,0.7438
23753,variant_a,0.2374
23754,variant_a,0.0494
23755,variant_a,0.0005
23756,variant_a,0.024
23757,variant_a,0.0
23758,variant_a,0.0741
23759,variant_a,0.0543
23760,variant_a,0.0031
23761,variant_a,0.0001
23762,variant_a,0.3508
23763,variant_a,0.0834
23764,variant_a,0.0572
23765,variant_a,0.0314
23766,variant_a,0.0614
23767,variant_a,0.5117
23768,variant_a,0.0007
23769,variant_a,0.0005
23770,variant_a,0.0
23771,variant_a,0.0051
23772,variant_a,0.034
23773,variant_a,0.0162
23774,variant_a,0.0021
23775,variant_a,0.1433
23776,variant_a,0.0007
23777,variant_a,0.0001
23778,variant_a,0.2714
23779,variant_a,0.017
23780,variant_a,0.0001
23781,variant_a,0.6079
23782,variant_a,0.0126
23783,variant_a,0.0095
23784,variant_a,0.0541
23785,variant_a,0.1995
23786,variant_a,0.5629
23787,variant_a,0.0224
23788,variant_a,0.0013
23789,variant_a,0.0814
23790,variant_a,0.0027
23791,variant_a,0.8614
23792,variant_a,0.0099
23793,variant_a,0.0001
23794,variant_a,0.0308
23795,variant_a,0.0275
23796,variant_a,0.0472
23797,variant_a,0.0033
23798,variant_a,0.0014
23799,variant_a,0.1316
23800,variant_a,0.0017
23801,variant_a,0.0381
23802,variant_a,0.0
23803,variant_a,0.0106
23804,variant_a,0.0046
23805,variant_a,0.0009
23806,variant_a,0.3703
23807,variant_a,0.4043
23808,variant_a,0.002
23809,variant_a,0.0073
23810,variant_a,0.2633
23811,variant_a,0.0168
23812,variant_a,0.0348
23813,variant_a,0.1735
23814,variant_a,0.6364
23815,variant_a,0.0463
23816,variant_a,0.2595
23817,variant_a,0.2957
23818,variant_a,0.1489
23819,variant_a,0.0
23820,variant_a,0.2106
23821,variant_a,0.0181
23822,variant_a,0.0559
23823,variant_a,0.1428
23824,variant_a,0.0862
23825,variant_a,0.0292
23826,variant_a,0.3102
23827,variant_a,0.0003
23828,variant_a,0.0
23829,variant_a,0.0
23830,variant_a,0.2693
23831,variant_a,0.0152
23832,variant_a,0.0001
23833,variant_a,0.0846
23834,variant_a,0.0529
23835,variant_a,0.0033
23836,variant_a,0.1435
23837,variant_a,8.0649
23838,variant_a,0.1605
23839,variant_a,0.0554
23840,variant_a,0.0038
23841,variant_a,0.1793
23842,variant_a,0.0757
23843,variant_a,0.008
23844,variant_a,0.0107
23845,variant_a,0.0596
23846,variant_a,0.0016
23847,variant_a,0.172
23848,variant_a,0.0019
23849,variant_a,0.0057
23850,variant_a,0.0006
23851,variant_a,0.0193
23852,variant_a,0.0287
23853,variant_a,0.479
23854,variant_a,0.0001
23855,variant_a,0.0967
23856,variant_a,0.1282
23857,variant_a,0.8862
23858,variant_a,0.0696
23859,variant_a,0.2283
23860,variant_a,0.1344
23861,variant_a,0.1298
23862,variant_a,0.0442
23863,variant_a,0.034
23864,variant_a,0.0345
23865,variant_a,0.0
23866,variant_a,0.0017
23867,variant_a,0.0164
23868,variant_a,0.0041
23869,variant_a,0.7079
23870,variant_a,0.0649
23871,variant_a,0.0094
23872,variant_a,0.0093
23873,variant_a,0.5166
23874,variant_a,0.0003
23875,variant_a,0.0535
23876,variant_a,0.1347
23877,variant_a,0.025
23878,variant_a,0.027
23879,variant_a,0.0
23880,variant_a,0.3163
23881,variant_a,0.0851
23882,variant_a,0.0451
23883,variant_a,0.0784
23884,variant_a,0.0271
23885,variant_a,0.053
23886,variant_a,0.0195
23887,variant_a,0.0608
23888,variant_a,0.0
23889,variant_a,0.0579
23890,variant_a,0.0188
23891,variant_a,0.1314
23892,variant_a,0.7372
23893,variant_a,0.001
23894,variant_a,0.012
23895,variant_a,0.0235
23896,variant_a,0.0229
23897,variant_a,0.054
23898,variant_a,0.3178
23899,variant_a,0.0112
23900,variant_a,0.9815
23901,variant_a,0.0417
23902,variant_a,0.0151
23903,variant_a,0.0054
23904,variant_a,0.0002
23905,variant_a,0.0
23906,variant_a,0.0
23907,variant_a,0.0587
23908,variant_a,0.0148
23909,variant_a,0.0833
23910,variant_a,0.0399
23911,variant_a,0.4729
23912,variant_a,0.0002
23913,variant_a,0.2479
23914,variant_a,0.0029
23915,variant_a,0.0885
23916,variant_a,1.8042
23917,variant_a,0.0101
23918,variant_a,0.0004
23919,variant_a,0.0192
23920,variant_a,0.0443
23921,variant_a,0.2406
23922,variant_a,0.0028
23923,variant_a,0.0805
23924,variant_a,0.002
23925,variant_a,0.0152
23926,variant_a,0.0
23927,variant_a,0.0574
23928,variant_a,0.0004
23929,variant_a,0.0768
23930,variant_a,0.0153
23931,variant_a,0.0145
23932,variant_a,0.007
23933,variant_a,0.1811
23934,variant_a,0.1335
23935,variant_a,0.0179
23936,variant_a,0.0013
23937,variant_a,0.0138
23938,variant_a,0.1719
23939,variant_a,0.0594
23940,variant_a,0.0082
23941,variant_a,0.0238
23942,variant_a,0.0
23943,variant_a,0.0232
23944,variant_a,0.14
23945,variant_a,0.0148
23946,variant_a,0.0095
23947,variant_a,0.1117
23948,variant_a,0.0
23949,variant_a,0.0
23950,variant_a,0.0232
23951,variant_a,0.0022
23952,variant_a,0.0043
23953,variant_a,0.0041
23954,variant_a,0.0
23955,variant_a,0.0197
23956,variant_a,0.0979
23957,variant_a,0.0
23958,variant_a,4.7655
23959,variant_a,0.0197
23960,variant_a,0.0633
23961,variant_a,0.0028
23962,variant_a,0.0141
23963,variant_a,0.0423
23964,variant_a,0.0199
23965,variant_a,0.01
23966,variant_a,0.0003
23967,variant_a,0.8287
23968,variant_a,0.0421
23969,variant_a,0.0168
23970,variant_a,0.0
23971,variant_a,0.0044
23972,variant_a,0.9225
23973,variant_a,0.0212
23974,variant_a,0.1418
23975,variant_a,0.0
23976,variant_a,0.0193
23977,variant_a,0.0005
23978,variant_a,0.0084
23979,variant_a,0.3616
23980,variant_a,0.0013
23981,variant_a,0.1544
23982,variant_a,0.0277
23983,variant_a,0.0257
23984,variant_a,0.2293
23985,variant_a,0.1311
23986,variant_a,0.0222
23987,variant_a,0.2215
23988,variant_a,0.0006
23989,variant_a,0.124
23990,variant_a,0.0
23991,variant_a,0.038
23992,variant_a,0.0002
23993,variant_a,0.0003
23994,variant_a,0.0004
23995,variant_a,0.0401
23996,variant_a,0.0693
23997,variant_a,0.9286
23998,variant_a,0.0
23999,variant_a,0.0011
24000,variant_a,0.1052
24001,variant_a,0.1783
24002,variant_a,0.0193
24003,variant_a,0.0371
24004,variant_a,0.3185
24005,variant_a,0.0058
24006,variant_a,0.0105
24007,variant_a,0.1206
24008,variant_a,0.0516
24009,variant_a,0.2411
24010,variant_a,0.1401
24011,variant_a,0.1286
24012,variant_a,0.0
24013,variant_a,6.1678
24014,variant_a,0.0062
24015,variant_a,0.2171
24016,variant_a,0.021
24017,variant_a,0.0
24018,variant_a,0.0027
24019,variant_a,0.0451
24020,variant_a,0.0027
24021,variant_a,0.0463
24022,variant_a,0.0
24023,variant_a,0.072
24024,variant_a,0.015
24025,variant_a,0.1082
24026,variant_a,0.1937
24027,variant_a,0.0016
24028,variant_a,0.0988
24029,variant_a,0.4366
24030,variant_a,0.0108
24031,variant_a,2.4355
24032,variant_a,0.0222
24033,variant_a,0.0023
24034,variant_a,0.4093
24035,variant_a,0.0209
24036,variant_a,0.0003
24037,variant_a,0.0444
24038,variant_a,0.0148
24039,variant_a,0.2414
24040,variant_a,0.0166
24041,variant_a,0.025
24042,variant_a,0.3217
24043,variant_a,0.5121
24044,variant_a,0.3822
24045,variant_a,0.0343
24046,variant_a,0.0073
24047,variant_a,0.0
24048,variant_a,0.0238
24049,variant_a,0.0103
24050,variant_a,0.1657
24051,variant_a,0.0
24052,variant_a,0.0176
24053,variant_a,0.1292
24054,variant_a,0.0074
24055,variant_a,0.0438
24056,variant_a,0.0092
24057,variant_a,0.186
24058,variant_a,0.0031
24059,variant_a,0.0019
24060,variant_a,0.0711
24061,variant_a,0.0183
24062,variant_a,0.0987
24063,variant_a,0.0004
24064,variant_a,0.0001
24065,variant_a,0.0757
24066,variant_a,0.0
24067,variant_a,0.0593
24068,variant_a,0.0278
24069,variant_a,0.1305
24070,variant_a,0.0005
24071,variant_a,0.0294
24072,variant_a,0.3117
24073,variant_a,0.0858
24074,variant_a,0.0
24075,variant_a,0.0
24076,variant_a,0.141
24077,variant_a,0.0697
24078,variant_a,0.136
24079,variant_a,1.5124
24080,variant_a,0.0439
24081,variant_a,0.0041
24082,variant_a,0.008
24083,variant_a,0.0011
24084,variant_a,0.0726
24085,variant_a,0.0623
24086,variant_a,0.1198
24087,variant_a,0.0003
24088,variant_a,0.0187
24089,variant_a,0.0494
24090,variant_a,0.0
24091,variant_a,0.0005
24092,variant_a,0.0267
24093,variant_a,0.0458
24094,variant_a,0.0001
24095,variant_a,2.1119
24096,variant_a,0.011
24097,variant_a,0.0071
24098,variant_a,6.1447
24099,variant_a,0.0005
24100,variant_a,0.4662
24101,variant_a,0.0201
24102,variant_a,0.0067
24103,variant_a,0.0438
24104,variant_a,0.0946
24105,variant_a,0.1002
24106,variant_a,0.0216
24107,variant_a,0.0488
24108,variant_a,0.0009
24109,variant_a,0.0248
24110,variant_a,0.0
24111,variant_a,0.0027
24112,variant_a,0.0691
24113,variant_a,0.1373
24114,variant_a,0.0801
24115,variant_a,0.0048
24116,variant_a,0.0902
24117,variant_a,0.3944
24118,variant_a,0.053
24119,variant_a,0.0
24120,variant_a,0.0552
24121,variant_a,0.0076
24122,variant_a,0.0028
24123,variant_a,0.0058
24124,variant_a,0.0105
24125,variant_a,0.0049
24126,variant_a,0.0162
24127,variant_a,0.0268
24128,variant_a,0.0543
24129,variant_a,0.0816
24130,variant_a,0.0198
24131,variant_a,0.0301
24132,variant_a,0.0
24133,variant_a,0.0876
24134,variant_a,0.0597
24135,variant_a,1.5682
24136,variant_a,1.1857
24137,variant_a,0.0034
24138,variant_a,0.033
24139,variant_a,0.1057
24140,variant_a,0.3089
24141,variant_a,0.0557
24142,variant_a,0.01
24143,variant_a,0.0054
24144,variant_a,0.0217
24145,variant_a,0.0791
24146,variant_a,0.0204
24147,variant_a,0.0078
24148,variant_a,0.0002
24149,variant_a,0.0467
24150,variant_a,0.0138
24151,variant_a,0.6047
24152,variant_a,0.1793
24153,variant_a,0.1354
24154,variant_a,0.0
24155,variant_a,0.0041
24156,variant_a,0.0007
24157,variant_a,6.9574
24158,variant_a,0.0426
24159,variant_a,0.0091
24160,variant_a,0.9174
24161,variant_a,0.0412
24162,variant_a,0.0916
24163,variant_a,0.0145
24164,variant_a,0.0817
24165,variant_a,0.2039
24166,variant_a,0.0087
24167,variant_a,0.0039
24168,variant_a,0.9752
24169,variant_a,0.0
24170,variant_a,0.0147
24171,variant_a,0.0254
24172,variant_a,0.0
24173,variant_a,0.0184
24174,variant_a,0.0144
24175,variant_a,0.0
24176,variant_a,0.0082
24177,variant_a,0.5181
24178,variant_a,0.0477
24179,variant_a,0.0
24180,variant_a,0.0931
24181,variant_a,0.022
24182,variant_a,0.0045
24183,variant_a,0.0249
24184,variant_a,0.1901
24185,variant_a,0.0041
24186,variant_a,0.6967
24187,variant_a,0.0978
24188,variant_a,0.0302
24189,variant_a,0.031
24190,variant_a,0.0487
24191,variant_a,0.0059
24192,variant_a,0.0464
24193,variant_a,0.0189
24194,variant_a,0.0034
24195,variant_a,0.0698
24196,variant_a,0.1354
24197,variant_a,0.1359
24198,variant_a,0.3816
24199,variant_a,0.0027
24200,variant_a,0.0062
24201,variant_a,0.0
24202,variant_a,0.109
24203,variant_a,0.674
24204,variant_a,0.024
24205,variant_a,0.0596
24206,variant_a,0.074
24207,variant_a,0.7723
24208,variant_a,0.0427
24209,variant_a,0.0429
24210,variant_a,0.0353
24211,variant_a,0.0283
24212,variant_a,0.2164
24213,variant_a,0.0
24214,variant_a,0.0722
24215,variant_a,0.0
24216,variant_a,0.0603
24217,variant_a,0.0841
24218,variant_a,0.1301
24219,variant_a,0.5148
24220,variant_a,0.4933
24221,variant_a,0.0149
24222,variant_a,0.0077
24223,variant_a,0.0004
24224,variant_a,0.0181
24225,variant_a,0.0092
24226,variant_a,0.0815
24227,variant_a,0.1451
24228,variant_a,0.0228
24229,variant_a,0.0012
24230,variant_a,0.0609
24231,variant_a,0.1159
24232,variant_a,0.0406
24233,variant_a,0.0094
24234,variant_a,0.1705
24235,variant_a,0.0103
24236,variant_a,0.001
24237,variant_a,0.0
24238,variant_a,0.0521
24239,variant_a,0.0028
24240,variant_a,0.0277
24241,variant_a,0.3205
24242,variant_a,0.0327
24243,variant_a,0.0004
24244,variant_a,0.0598
24245,variant_a,0.0
24246,variant_a,0.02
24247,variant_a,0.141
24248,variant_a,0.0006
24249,variant_a,0.0006
24250,variant_a,0.039
24251,variant_a,0.0006
24252,variant_a,0.1294
24253,variant_a,0.6379
24254,variant_a,0.0003
24255,variant_a,0.0629
24256,variant_a,0.2828
24257,variant_a,0.478
24258,variant_a,0.1562
24259,variant_a,0.3316
24260,variant_a,0.0269
24261,variant_a,0.218
24262,variant_a,0.1456
24263,variant_a,0.0403
24264,variant_a,0.0034
24265,variant_a,0.7304
24266,variant_a,2.264
24267,variant_a,0.0253
24268,variant_a,0.0415
24269,variant_a,0.0868
24270,variant_a,0.0317
24271,variant_a,0.0079
24272,variant_a,0.0503
24273,variant_a,0.0
24274,variant_a,0.6637
24275,variant_a,0.6181
24276,variant_a,0.0028
24277,variant_a,0.0539
24278,variant_a,0.0121
24279,variant_a,0.0008
24280,variant_a,0.0
24281,variant_a,0.0652
24282,variant_a,0.0014
24283,variant_a,0.0108
24284,variant_a,0.0099
24285,variant_a,0.053
24286,variant_a,0.0101
24287,variant_a,0.0307
24288,variant_a,0.0
24289,variant_a,0.0884
24290,variant_a,0.0348
24291,variant_a,0.0011
24292,variant_a,0.3228
24293,variant_a,0.1315
24294,variant_a,0.0053
24295,variant_a,0.0299
24296,variant_a,0.0
24297,variant_a,0.0175
24298,variant_a,0.1136
24299,variant_a,0.0
24300,variant_a,0.0032
24301,variant_a,0.0154
24302,variant_a,0.0103
24303,variant_a,0.3501
24304,variant_a,0.0385
24305,variant_a,0.2447
24306,variant_a,0.0619
24307,variant_a,0.1857
24308,variant_a,0.003
24309,variant_a,0.0002
24310,variant_a,0.3439
24311,variant_a,0.0888
24312,variant_a,0.2875
24313,variant_a,0.0032
24314,variant_a,0.0141
24315,variant_a,0.0
24316,variant_a,0.0018
24317,variant_a,0.0845
24318,variant_a,0.1482
24319,variant_a,0.2446
24320,variant_a,0.073
24321,variant_a,0.1478
24322,variant_a,0.0
24323,variant_a,0.0394
24324,variant_a,0.3423
24325,variant_a,0.0065
24326,variant_a,0.0142
24327,variant_a,0.0004
24328,variant_a,0.2517
24329,variant_a,0.0146
24330,variant_a,0.0028
24331,variant_a,0.0012
24332,variant_a,0.0108
24333,variant_a,0.0317
24334,variant_a,0.0005
24335,variant_a,0.0049
24336,variant_a,0.0275
24337,variant_a,0.0
24338,variant_a,0.0085
24339,variant_a,0.0573
24340,variant_a,0.0028
24341,variant_a,0.1232
24342,variant_a,0.0
24343,variant_a,1.3059
24344,variant_a,0.0753
24345,variant_a,0.1935
24346,variant_a,0.1283
24347,variant_a,0.1349
24348,variant_a,0.0
24349,variant_a,0.0366
24350,variant_a,0.0093
24351,variant_a,0.0073
24352,variant_a,0.0
24353,variant_a,0.0037
24354,variant_a,0.1202
24355,variant_a,0.0379
24356,variant_a,0.0067
24357,variant_a,0.0087
24358,variant_a,0.0925
24359,variant_a,0.0058
24360,variant_a,1.4812
24361,variant_a,0.0185
24362,variant_a,0.0022
24363,variant_a,0.0054
24364,variant_a,0.1101
24365,variant_a,0.011
24366,variant_a,0.0447
24367,variant_a,0.0543
24368,variant_a,0.0864
24369,variant_a,0.003
24370,variant_a,0.0079
24371,variant_a,0.0353
24372,variant_a,0.0425
24373,variant_a,0.0079
24374,variant_a,0.0671
24375,variant_a,3.7532
24376,variant_a,0.0724
24377,variant_a,0.0748
24378,variant_a,0.0
24379,variant_a,0.0001
24380,variant_a,0.1692
24381,variant_a,0.0043
24382,variant_a,0.0026
24383,variant_a,0.0022
24384,variant_a,0.1769
24385,variant_a,0.0
24386,variant_a,0.0535
24387,variant_a,0.0555
24388,variant_a,0.2338
24389,variant_a,0.01
24390,variant_a,0.0995
24391,variant_a,0.0009
24392,variant_a,0.0303
24393,variant_a,0.0
24394,variant_a,0.2438
24395,variant_a,1.1164
24396,variant_a,0.0039
24397,variant_a,0.1324
24398,variant_a,0.0
24399,variant_a,0.0059
24400,variant_a,0.0459
24401,variant_a,0.0
24402,variant_a,0.0373
24403,variant_a,0.0223
24404,variant_a,0.0023
24405,variant_a,0.0
24406,variant_a,0.0
24407,variant_a,0.0468
24408,variant_a,0.033
24409,variant_a,0.0
24410,variant_a,0.0406
24411,variant_a,0.0407
24412,variant_a,0.144
24413,variant_a,0.02
24414,variant_a,0.2284
24415,variant_a,0.0378
24416,variant_a,0.0218
24417,variant_a,0.0052
24418,variant_a,0.3524
24419,variant_a,0.0759
24420,variant_a,0.0005
24421,variant_a,0.0079
24422,variant_a,0.0361
24423,variant_a,0.0006
24424,variant_a,0.0531
24425,variant_a,0.0038
24426,variant_a,0.0
24427,variant_a,0.0
24428,variant_a,0.1433
24429,variant_a,0.1279
24430,variant_a,0.0623
24431,variant_a,0.0579
24432,variant_a,0.0436
24433,variant_a,0.0296
24434,variant_a,0.0675
24435,variant_a,0.0006
24436,variant_a,0.0041
24437,variant_a,0.0853
24438,variant_a,0.0317
24439,variant_a,0.0
24440,variant_a,0.0019
24441,variant_a,0.3306
24442,variant_a,0.1277
24443,variant_a,0.0
24444,variant_a,0.0071
24445,variant_a,0.0006
24446,variant_a,0.0348
24447,variant_a,0.0339
24448,variant_a,0.0
24449,variant_a,0.0
24450,variant_a,0.027
24451,variant_a,0.0305
24452,variant_a,0.0068
24453,variant_a,0.0498
24454,variant_a,0.0229
24455,variant_a,0.1104
24456,variant_a,0.1819
24457,variant_a,0.0637
24458,variant_a,0.0129
24459,variant_a,0.1968
24460,variant_a,0.1635
24461,variant_a,0.0092
24462,variant_a,0.0
24463,variant_a,0.0896
24464,variant_a,0.007
24465,variant_a,0.0081
24466,variant_a,0.036
24467,variant_a,0.016
24468,variant_a,0.0022
24469,variant_a,0.0389
24470,variant_a,0.1237
24471,variant_a,0.108
24472,variant_a,0.0
24473,variant_a,1.6669
24474,variant_a,0.0197
24475,variant_a,0.0007
24476,variant_a,0.0266
24477,variant_a,0.2963
24478,variant_a,0.016
24479,variant_a,0.0076
24480,variant_a,0.0417
24481,variant_a,0.0
24482,variant_a,0.0
24483,variant_a,0.0068
24484,variant_a,0.0
24485,variant_a,0.0574
24486,variant_a,0.5879
24487,variant_a,0.0013
24488,variant_a,0.0755
24489,variant_a,0.1219
24490,variant_a,0.1723
24491,variant_a,0.2373
24492,variant_a,0.0003
24493,variant_a,0.5046
24494,variant_a,0.0033
24495,variant_a,0.0221
24496,variant_a,0.0448
24497,variant_a,0.878
24498,variant_a,0.0148
24499,variant_a,0.0336
24500,variant_a,0.0275
24501,variant_a,0.0106
24502,variant_a,0.0002
24503,variant_a,0.0907
24504,variant_a,0.1629
24505,variant_a,0.0098
24506,variant_a,0.486
24507,variant_a,0.0014
24508,variant_a,0.0342
24509,variant_a,0.0236
24510,variant_a,0.0066
24511,variant_a,0.0021
24512,variant_a,0.0297
24513,variant_a,0.0097
24514,variant_a,0.0001
24515,variant_a,0.1463
24516,variant_a,0.0687
24517,variant_a,0.0147
24518,variant_a,0.0027
24519,variant_a,0.0741
24520,variant_a,0.0026
24521,variant_a,0.0231
24522,variant_a,0.0
24523,variant_a,0.0634
24524,variant_a,0.0252
24525,variant_a,0.013
24526,variant_a,0.021
24527,variant_a,0.0009
24528,variant_a,0.0642
24529,variant_a,0.0008
24530,variant_a,0.0102
24531,variant_a,0.1254
24532,variant_a,0.1734
24533,variant_a,0.0008
